epoch,batch_idx,loss
1,6,3.101928472518921
1,13,3.0735225677490234
1,20,2.820385456085205
1,27,3.112628936767578
1,34,2.9779343605041504
1,41,2.970186710357666
1,48,2.83327317237854
1,55,3.106872797012329
1,62,2.6834757328033447
1,69,2.8295061588287354
1,76,2.8142080307006836
1,83,2.8765451908111572
1,90,2.727705955505371
1,97,2.7497029304504395
1,104,2.5771310329437256
1,111,2.6905462741851807
1,118,2.663910388946533
1,125,2.644756555557251
1,132,2.4528822898864746
1,139,2.760808229446411
1,146,2.653759479522705
1,153,2.610388994216919
1,160,2.7020373344421387
1,167,2.4389169216156006
1,174,2.5717051029205322
1,181,2.6071550846099854
1,188,2.278257369995117
1,195,2.388920307159424
1,202,2.3641629219055176
1,209,2.2819018363952637
1,216,2.4274721145629883
1,223,2.367018222808838
1,230,2.4618496894836426
1,237,2.2653627395629883
1,244,2.236356496810913
1,251,2.279796600341797
1,258,2.209648370742798
1,265,2.2700283527374268
1,272,2.284684896469116
1,279,2.2940359115600586
1,286,2.2467658519744873
1,293,2.239871025085449
1,300,2.253034830093384
1,307,2.332693099975586
1,314,2.195995330810547
1,321,2.186549186706543
1,328,2.1898868083953857
1,335,2.167623281478882
1,342,2.122981309890747
1,349,2.0827531814575195
1,356,2.1829283237457275
1,363,2.001159191131592
1,370,1.9834108352661133
1,377,2.097085475921631
1,384,1.8815265893936157
1,391,2.1116228103637695
1,398,2.0186712741851807
1,405,1.8441709280014038
1,412,1.9165257215499878
1,419,1.9162050485610962
1,426,2.037191867828369
1,433,2.00771164894104
1,440,2.1913371086120605
1,447,1.8641282320022583
1,454,2.0126962661743164
1,461,1.965205192565918
1,468,1.9809842109680176
1,475,1.8917057514190674
1,482,1.6318910121917725
1,489,1.8575630187988281
1,496,1.6947869062423706
1,503,1.8901828527450562
1,510,1.7348277568817139
1,517,1.752709984779358
1,524,1.6633110046386719
1,531,1.59067964553833
1,538,1.4644653797149658
1,545,1.5701520442962646
1,552,1.5881195068359375
1,559,1.7265779972076416
1,566,1.5318543910980225
1,573,1.5175881385803223
1,580,1.5083531141281128
1,587,1.7555975914001465
1,594,1.6044647693634033
1,601,1.4589349031448364
1,608,1.5137786865234375
1,615,1.6270277500152588
1,622,1.3915643692016602
1,629,1.509405255317688
1,636,1.5665364265441895
1,643,1.4867174625396729
1,650,1.5334882736206055
1,657,1.5149544477462769
1,664,1.4286409616470337
1,671,1.5900325775146484
1,678,1.3777047395706177
1,685,1.5134862661361694
1,692,1.2470734119415283
1,699,1.436177372932434
1,706,1.4598149061203003
1,713,1.4609423875808716
1,720,1.342332124710083
1,727,1.3717855215072632
1,734,1.3901573419570923
1,741,1.5098869800567627
1,748,1.116697907447815
1,755,1.3767783641815186
1,762,1.2436983585357666
1,769,1.3113657236099243
1,776,1.1996384859085083
1,783,1.380321979522705
1,790,1.3285776376724243
1,797,1.1838181018829346
1,804,1.286480188369751
1,811,1.2739988565444946
1,818,1.3143218755722046
1,825,1.2939209938049316
1,832,1.137116551399231
1,839,1.3606919050216675
1,846,1.4407739639282227
1,853,1.2897708415985107
1,860,1.1593217849731445
1,867,1.1938951015472412
1,874,1.245808720588684
1,881,1.3329771757125854
1,888,1.2771011590957642
1,895,1.1209263801574707
1,902,1.1962738037109375
1,909,1.14621102809906
1,916,1.1901841163635254
1,923,1.0954375267028809
1,930,1.0551174879074097
1,937,1.143977403640747
1,944,1.0902246236801147
1,951,1.0848302841186523
1,958,1.1766215562820435
1,965,1.1691036224365234
1,972,1.126534104347229
1,979,1.221116542816162
1,986,1.1505143642425537
1,993,1.1910138130187988
1,1000,1.147403359413147
1,1007,1.1437517404556274
1,1014,1.048647403717041
1,1021,1.092746615409851
1,1028,1.1200816631317139
1,1035,1.1864372491836548
1,1042,1.091976284980774
1,1049,0.9632514715194702
1,1056,1.0911144018173218
1,1063,1.0184577703475952
1,1070,1.0287408828735352
1,1077,1.1590728759765625
1,1084,1.0311216115951538
1,1091,0.9845585823059082
1,1098,1.0665357112884521
1,1105,1.082520604133606
1,1112,1.0635857582092285
1,1119,1.167999505996704
1,1126,0.998856782913208
1,1133,0.9281982183456421
1,1140,1.038607120513916
1,1147,1.0979254245758057
1,1154,1.122923493385315
1,1161,1.0452840328216553
1,1168,1.0647095441818237
1,1175,1.0434317588806152
