epoch,batch_idx,loss
1,6,2.454252243041992
1,13,2.435694456100464
1,20,2.192305564880371
1,27,2.494269609451294
1,34,2.36918044090271
1,41,2.3708784580230713
1,48,2.2433671951293945
1,55,2.5262680053710938
1,62,2.112067937850952
1,69,2.2671022415161133
1,76,2.2608044147491455
1,83,2.332068681716919
1,90,2.1920299530029297
1,97,2.222870111465454
1,104,2.058701992034912
1,111,2.180415630340576
1,118,2.162642478942871
1,125,2.152148962020874
1,132,1.9687411785125732
1,139,2.284492015838623
1,146,2.1858363151550293
1,153,2.151331901550293
1,160,2.250136375427246
1,167,1.9957427978515625
1,174,2.1361913681030273
1,181,2.179124355316162
1,188,1.8590881824493408
1,195,1.9770541191101074
1,202,1.960461139678955
1,209,1.8857454061508179
1,216,2.0377094745635986
1,223,1.9848451614379883
1,230,2.0864646434783936
1,237,1.8978183269500732
1,244,1.8751630783081055
1,251,1.925814151763916
1,258,1.8630268573760986
1,265,1.9305500984191895
1,272,1.9526599645614624
1,279,1.9675370454788208
1,286,1.9279028177261353
1,293,1.9258999824523926
1,300,1.946514368057251
1,307,2.0320332050323486
1,314,1.9035770893096924
1,321,1.899524211883545
1,328,1.909928321838379
1,335,1.8944766521453857
1,342,1.8569129705429077
1,349,1.8219635486602783
1,356,1.9295586347579956
1,363,1.7534668445587158
1,370,1.742079257965088
1,377,1.8601047992706299
1,384,1.6531776189804077
1,391,1.8874937295913696
1,398,1.8003833293914795
1,405,1.6326169967651367
1,412,1.7094392776489258
1,419,1.714177131652832
1,426,1.8389719724655151
1,433,1.812920331954956
1,440,2.000335454940796
1,447,1.6810927391052246
1,454,1.8331682682037354
1,461,1.7890125513076782
1,468,1.8092594146728516
1,475,1.7253499031066895
1,482,1.4729056358337402
1,489,1.700109839439392
1,496,1.5444390773773193
1,503,1.73921799659729
1,510,1.5892413854599
1,517,1.612263798713684
1,524,1.5270228385925293
1,531,1.4590933322906494
1,538,1.3392506837844849
1,545,1.4437353610992432
1,552,1.466254472732544
1,559,1.6020852327346802
1,566,1.4180899858474731
1,573,1.406541347503662
1,580,1.3985397815704346
1,587,1.6440972089767456
1,594,1.4965490102767944
1,601,1.3577585220336914
1,608,1.4171898365020752
1,615,1.530509114265442
1,622,1.3028829097747803
1,629,1.41886568069458
1,636,1.4783623218536377
1,643,1.3989343643188477
1,650,1.4497816562652588
1,657,1.4319714307785034
1,664,1.350634217262268
1,671,1.5040283203125
1,678,1.3042446374893188
1,685,1.4335083961486816
1,692,1.179203987121582
1,699,1.3643208742141724
1,706,1.3874561786651611
1,713,1.3880771398544312
1,720,1.2760310173034668
1,727,1.304948329925537
1,734,1.3236522674560547
1,741,1.443446159362793
1,748,1.0616304874420166
1,755,1.3130536079406738
1,762,1.1867542266845703
1,769,1.2503138780593872
1,776,1.1432698965072632
1,783,1.3223885297775269
1,790,1.268632411956787
1,797,1.12856125831604
1,804,1.224152684211731
1,811,1.2149581909179688
1,818,1.2525469064712524
1,825,1.2310147285461426
1,832,1.0832818746566772
1,839,1.303495168685913
1,846,1.3676661252975464
1,853,1.229176640510559
1,860,1.1025046110153198
1,867,1.1386834383010864
1,874,1.1841548681259155
1,881,1.2711734771728516
1,888,1.2197980880737305
1,895,1.0679463148117065
1,902,1.1412827968597412
1,909,1.0887088775634766
1,916,1.129897952079773
1,923,1.0419853925704956
1,930,1.0046753883361816
1,937,1.0857770442962646
1,944,1.0375447273254395
1,951,1.0276987552642822
1,958,1.1229965686798096
1,965,1.1164323091506958
1,972,1.0719621181488037
1,979,1.1661880016326904
1,986,1.0959670543670654
1,993,1.1344518661499023
1,1000,1.094560146331787
1,1007,1.0868345499038696
1,1014,0.9958115220069885
1,1021,1.0393223762512207
1,1028,1.0614255666732788
1,1035,1.1313918828964233
1,1042,1.0415475368499756
1,1049,0.9183222055435181
1,1056,1.0367152690887451
1,1063,0.9654241800308228
1,1070,0.9765398502349854
1,1077,1.098849892616272
1,1084,0.9825190901756287
1,1091,0.9348479509353638
1,1098,1.0104652643203735
1,1105,1.0268573760986328
1,1112,1.0081965923309326
1,1119,1.1060141324996948
1,1126,0.945389449596405
1,1133,0.8777401447296143
1,1140,0.9873073101043701
1,1147,1.0386581420898438
1,1154,1.0631253719329834
1,1161,0.9900219440460205
1,1168,1.0102713108062744
1,1175,0.9884516000747681
1,1182,1.0090206861495972
1,1189,0.9812427759170532
1,1196,1.0205824375152588
1,1203,0.9236131906509399
1,1210,0.9973183870315552
1,1217,0.9691256284713745
1,1224,0.9449490904808044
1,1231,0.9688407182693481
1,1238,1.0233560800552368
1,1245,0.9255256652832031
1,1252,0.9592306017875671
1,1259,0.9475001096725464
1,1266,0.9244952201843262
1,1273,0.9608614444732666
1,1280,0.8857831954956055
1,1287,0.9390213489532471
1,1294,0.9475244283676147
1,1301,0.9255414009094238
1,1308,0.937731921672821
1,1315,1.0045859813690186
1,1322,0.9444823265075684
1,1329,0.9390061497688293
1,1336,0.8988483548164368
1,1343,0.858916163444519
1,1350,0.8737386465072632
1,1357,0.9442421793937683
1,1364,0.9416994452476501
1,1371,0.8788779973983765
1,1378,0.8679836988449097
1,1385,0.9242019653320312
1,1392,0.8967941403388977
1,1399,0.8695703744888306
1,1406,0.9365319609642029
1,1413,0.9435461759567261
1,1420,0.8890141844749451
1,1427,0.8923661112785339
1,1434,0.8600066304206848
1,1441,0.8805080652236938
1,1448,0.8405265808105469
1,1455,0.9225469827651978
1,1462,0.8350400328636169
1,1469,0.9001369476318359
1,1476,0.8379741311073303
1,1483,0.7768428921699524
1,1490,0.8564150333404541
1,1497,0.8698685169219971
1,1504,0.876596987247467
1,1511,0.9489401578903198
1,1518,0.882297158241272
1,1525,0.8085343241691589
1,1532,0.8493905067443848
1,1539,0.8342980146408081
1,1546,0.8579631447792053
1,1553,0.8422735929489136
1,1560,0.8272993564605713
1,1567,0.8458049297332764
1,1574,0.8887908458709717
1,1581,0.8317372798919678
1,1588,0.8146324157714844
1,1595,0.8777807354927063
1,1602,0.81582111120224
1,1609,0.8424664735794067
1,1616,0.8846596479415894
1,1623,0.8398606181144714
1,1630,0.8129080533981323
1,1637,0.9001928567886353
1,1644,0.832116425037384
1,1651,0.8044017553329468
1,1658,0.8909425139427185
1,1665,0.7588475942611694
1,1672,0.9176169633865356
1,1679,0.8143928050994873
1,1686,0.8802258372306824
1,1693,0.8153014183044434
1,1700,0.9181724786758423
1,1707,0.8235446810722351
1,1714,0.8725208640098572
1,1721,0.767383337020874
1,1728,0.8311173319816589
1,1735,0.883334219455719
1,1742,0.7578737139701843
1,1749,0.8145109415054321
1,1756,0.8329792022705078
1,1763,0.7939172387123108
1,1770,0.8556308150291443
1,1777,0.8107808828353882
1,1784,0.8329324126243591
1,1791,0.7795534133911133
1,1798,0.7329257130622864
1,1805,0.8555600643157959
1,1812,0.8515374064445496
1,1819,0.8032037019729614
1,1826,0.8715411424636841
1,1833,0.7919642925262451
1,1840,0.7845805287361145
1,1847,0.7784141302108765
1,1854,0.8387063145637512
1,1861,0.784640371799469
1,1868,0.8014508485794067
1,1875,0.7501147389411926
1,1882,0.7320785522460938
1,1889,0.7083864808082581
1,1896,0.8101483583450317
1,1903,0.7932878732681274
1,1910,0.8383617401123047
1,1917,0.8427183032035828
1,1924,0.839532196521759
1,1931,0.7822948098182678
1,1938,0.8126178979873657
1,1945,0.7904669046401978
1,1952,0.7843674421310425
1,1959,0.8350508213043213
1,1966,0.8192852735519409
1,1973,0.712668776512146
1,1980,0.7658144235610962
1,1987,0.863486111164093
1,1994,0.7541803121566772
1,2001,0.7449477314949036
1,2008,0.8116349577903748
1,2015,0.8723238706588745
1,2022,0.7923156023025513
1,2029,0.7741204500198364
1,2036,0.8200287818908691
1,2043,0.8290325403213501
1,2050,0.7558799386024475
1,2057,0.8287382125854492
1,2064,0.7710660099983215
1,2071,0.7746164798736572
1,2078,0.7862368226051331
1,2085,0.797426164150238
1,2092,0.834583044052124
1,2099,0.7926393151283264
1,2106,0.7371969223022461
1,2113,0.8459262847900391
1,2120,0.8531599640846252
1,2127,0.7970303893089294
1,2134,0.8101961612701416
1,2141,0.7458341717720032
1,2148,0.7444424629211426
1,2155,0.7791258096694946
1,2162,0.7628847360610962
1,2169,0.856652021408081
1,2176,0.7614620327949524
1,2183,0.7349238395690918
1,2190,0.7405819892883301
1,2197,0.8029851317405701
1,2204,0.7278642058372498
1,2211,0.7844341993331909
