concept,B_k,mean_activation,var_activation,mean_contribution,y_low (20%),y_high (80%),conditional_effect
4,0.49993109703063965,1.0575531721115112,0.052736006677150726,0.5287037491798401,0.3283470869064331,0.827119767665863,0.49877268075942993
0,0.43656009435653687,1.0096559524536133,0.06091845780611038,0.4407755136489868,0.32463017106056213,0.834265410900116,0.5096352398395538
2,0.2784465551376343,0.0,0.0,0.0,0.5651716589927673,0.5651716589927673,0.0
1,-0.03572363033890724,0.002838080981746316,1.7246181016616902e-07,-0.00010138655488844961,0.5323785543441772,0.6179829239845276,0.08560436964035034
5,-0.21757005155086517,0.47827351093292236,0.005184595473110676,-0.10405797511339188,0.39866405725479126,0.7678125500679016,0.36914849281311035
3,-0.3670403063297272,0.8177523612976074,0.009768132120370865,-0.3001480996608734,0.42662277817726135,0.7581106424331665,0.33148786425590515
