concept,B_k,mean_activation,var_activation,mean_contribution,y_low (20%),y_high (80%),conditional_effect
4,0.4914984107017517,1.8677196502685547,0.03912173584103584,0.9179812669754028,0.32134512066841125,0.813237726688385,0.49189260601997375
0,0.439022421836853,1.5946983098983765,0.049594055861234665,0.7001084089279175,0.3189865052700043,0.8178107142448425,0.49882420897483826
2,0.27133405208587646,0.0,0.0,0.0,0.5542280077934265,0.5542280077934265,0.0
1,-0.03805118426680565,0.01727047562599182,6.768671300960705e-05,-0.0006571621634066105,0.5597566962242126,0.4831112325191498,-0.07664546370506287
5,-0.24725422263145447,1.5667728185653687,0.002473468892276287,-0.38739117980003357,0.4457559883594513,0.6612614989280701,0.21550551056861877
3,-0.3459409475326538,1.9535510540008545,0.0034169142600148916,-0.6758132576942444,0.45718714594841003,0.6528894305229187,0.19570228457450867
