epoch,batch_idx,loss
1,6,2.540224075317383
1,13,2.2867093086242676
1,20,2.219407558441162
1,27,2.4389047622680664
1,34,2.1131362915039062
1,41,2.364755392074585
1,48,2.170180082321167
1,55,2.0434653759002686
1,62,1.9479398727416992
1,69,2.1260647773742676
1,76,1.7761130332946777
1,83,1.9191330671310425
1,90,1.94858717918396
1,97,1.9884793758392334
1,104,1.915834665298462
1,111,1.819057583808899
1,118,1.8525222539901733
1,125,2.007338047027588
1,132,2.008185863494873
1,139,1.7384028434753418
1,146,1.8552436828613281
1,153,1.7089018821716309
1,160,1.6047338247299194
1,167,1.6689717769622803
1,174,1.6426430940628052
1,181,1.7578835487365723
1,188,1.47049081325531
1,195,1.3972114324569702
1,202,1.5487415790557861
1,209,1.5432395935058594
1,216,1.354137659072876
1,223,1.589752197265625
1,230,1.376641035079956
1,237,1.4424512386322021
1,244,1.3734689950942993
1,251,1.460744023323059
1,258,1.5471853017807007
1,265,1.3226763010025024
1,272,1.4895235300064087
1,279,1.324028730392456
1,286,1.2823559045791626
1,293,1.362847924232483
1,300,1.337336778640747
1,307,1.277160882949829
1,314,1.4130669832229614
1,321,1.3737660646438599
1,328,1.2138984203338623
1,335,1.268028736114502
1,342,1.2591807842254639
1,349,1.3075740337371826
1,356,1.3119970560073853
1,363,1.3255391120910645
1,370,1.2270314693450928
1,377,1.2404826879501343
1,384,1.191981315612793
1,391,1.1919689178466797
1,398,1.2068445682525635
1,405,1.186707615852356
1,412,1.0267174243927002
1,419,1.177847146987915
1,426,1.1614350080490112
1,433,1.2416144609451294
1,440,1.074761986732483
1,447,1.1245925426483154
1,454,1.1239049434661865
1,461,1.0631904602050781
1,468,1.1445996761322021
1,475,1.039573311805725
1,482,1.1442861557006836
1,489,1.0298728942871094
1,496,0.9744986295700073
1,503,1.0890264511108398
1,510,1.1194255352020264
1,517,1.0753077268600464
1,524,1.0672821998596191
1,531,1.0699965953826904
1,538,1.0568482875823975
1,545,1.0747299194335938
1,552,1.0425409078598022
1,559,1.0591856241226196
1,566,1.023945927619934
1,573,1.0776970386505127
1,580,1.0099587440490723
1,587,0.9808192253112793
